BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE
ANDHRA BANK,ANDB0000603,523011722,VETAPALEM,"D.NO.10-111, STATION RAOD, VEAPALEM - 523127",PRAKASAM,VETAPALEM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000602,524011302,VENKATAGIRI,"23-22,BAZAR STREET,VENKATAGIRI,NELLORE DIST,AP,",NELLORE,VENKATAGIRI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000601,533011727,VELANGI,"D NO 3-60,NITYANADAPURAM,KURADA ROADVELANGI, KARAPA MANDAL ,EAST GODAVARI",EAST GODAVARI,VELANGI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000600,520011666,VEERANKILOCK,"3/43/1MAIN ROAD,VEERANKI LOCKPAMIDIMUKKALA MANDAL, KRISHNA",KRISHNA,VEERANKILOCK,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000598,517011702,KUPPAM,"8/49, VASUDEV STREET, KUPPAM - 517 425",CHITTOR,KUPPAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000597,522011586,VAIKUNTHAPURAM,"MAIN ROAD, VYKUNTAPURAM - 522020; AMARAVATI MANDAL, GUNTUR DISTRICT, AP",GUNTUR,VAIKUNTHAPURAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000596,503011003,HYDERABAD ROAD(NIZAMABAD),"M5-6-507/11,DWARAKANAGAR,HYDERABAD ROADNIZAMABAD ,AP",HYDERABAD URBAN,HYDERABAD ROAD(NIZAMABAD),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000595,781011002,GUWAHATI,"NEAR STOCK EXCHANGE,AT ROAD,OPP.POLICE RESERVGUWAHATI,ASSAM",KAMRUP,GUWAHATI,ASSAM,0,0
ANDHRA BANK,ANDB0000594,342011002,JODHPUR,"ANDHRA BANK, CHOPASANI ROADNEAR KOHINOOR CINEMA, JODHPUR",JODHPUR,JODHPUR,RAJASTHAN,0,0
ANDHRA BANK,ANDB0000593,400011014,JUHU VILLE-PARLE (MUMBAI),"U46 SUPREME SHOPPING,9 TH GULMOHAR CROSS ROADJ V P D SCHEME VILE-PARL,MUMBA",GREATER MUMBAI,JUHU VILLE-PARLE (MUMBAI),MAHARASHTRA,0,0
ANDHRA BANK,ANDB0000592,520011784,DOKIPARRU,DOKIPARRU MAIN ROAD PAMARRU MANDAL DOKIPARRU PIN 521382,KRISHNA,DOKIPARRU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000591,533011762,DONKARAI,"DONKARAI,YELLAVARAM TQ,531110",EAST GODAVARI,DONKARAI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000590,508011502,VEMULAKONDA,VEMULAKONDA VIA VALIGONDA,NALGONDA,VEMULAKONDA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000589,507011685,VINAYAKAPURAM,"VINAYAKPURAN(ASUPAKA) VIA, ASHWAROAPET, VINAYAKPURAM 507301",KHAMMAM,VINAYAKAPURAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000588,400011015,GHATKOPAR (EAST),"36,KUMUDINI, 1TH ROAD, RAJAWADI,GHATKOPAR EAST,MUMBAI - 400 077",GREATER MUMBAI,GHATKOPAR (EAST),MAHARASHTRA,0,0
ANDHRA BANK,ANDB0000587,110011012,LAWRENCE ROAD,"DB-50 INDUSTRIAL AREALAWRENCE ROAD,NEW DELHI",NEW DELHI,LAWRENCE ROAD,DELHI,0,0
ANDHRA BANK,ANDB0000586,110011011,LAJPATNAGAR (NEW DE,"I-93 CENTRAL MARKET,LAJPATNAGAR - II,  NEW DELHI",NEW DELHI,LAJPATNAGAR,DELHI,0,0
ANDHRA BANK,ANDB0000585,313011002,UDAIPUR,SHAKTI NAGAR ROADOPP NIRALA HOTEL UDAIPUR,UDAIPUR,UDAIPUR,RAJASTHAN,0,0
ANDHRA BANK,ANDB0000584,523011585,UPPALAPADU,"UPPALAPADU,PODILI MANÂ Â DIST PRAKASHAM",PRAKASAM,UPPALAPADU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000583,533011645,UPPALAGUPTAM,"5-22,UPPALAGUPTAM, 533227",EAST GODAVARI,UPPALAGUPTAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000582,533011565,UPPADA KOTHAPALLI,"1-90, MAIN ROAD, UPPADA KOTHAPALLI, 533447",EAST GODAVARI,UPPADA KOTHAPALLI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000581,523011724,UPPUGUNDUR,"3RD WARD, BANK ST, NAGULUPPALAPADU MANDAL, UPPUGUNDUR - 523186",PRAKASAM,UPPUGUNDUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000580,534011723,UNDI,"MIAN RAOD, UNDI, AKIVEEDU TQ, WG DT. AP - 534199",WEST GODAVARI,UNDI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000579,504011702,TANDUR,"AB TANDUR TANDUR, ADILABAD AP",RANGAREDDY,TANDUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000578,500011050,TARNAKA,"12-13-1237, MOULALI ROAD TARNAKA, OPP INNOVA HEART HOSPITAL, SECUNDERABAD, ANDHRA PRADESH-500017",HYDERABAD URBAN,TARNAKA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000576,522011585,TYALLUR,"75, MAIN ROAD, TYALLURU - 522436; GUNTUR DISTRICT, AP",GUNTUR,TYALLUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000575,533011630,TEKI,"TEKI, KAPILESWARPURAM MANDAL",EAST GODAVARI,TEKI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000574,533011644,TALLAREVU,"MAIN ROAD, TALLAREVU - EG DIST, AP 533463",EAST GODAVARI,TALLAREVU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000573,502011562,TEKMAL,"TEKMAL MANDAL, MEDAL DISTRICT",MEDAK,TEKMAL,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000572,533011744,TATIPAKA,"7-109/1,CINEMA ROAD,TATIPAKA,533249",EAST GODAVARI,TATIPAKA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000571,400011010,THANE,"SHOP NO 2 AND 5,MANGAL MURTHY CHS,RAM MARUTHI ROAD,THANE WEST-400601",THANE,THANE,MAHARASHTRA,0,0
ANDHRA BANK,ANDB0000570,515011762,TALUPULA,"MAIN ROAD, TALUPULA, HIGH SCHOOL RAOD, KADIRI TQ, TALUPULA - 515581",ANANTPUR,TALUPULA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000569,831011002,TATANAGAR,"1ST FLOOR, HINDUSTA BUILDING, BISTAPUR, JAMSHEDPUR - 831 001",PASCHIMI SINGHBHUM,TATANAGAR,JHARKHAND,0,0
ANDHRA BANK,ANDB0000568,627011003,TUTICORIN,"64, BEACH ROAD,TUTICORIN, TUTICORIN DIST ,TAMIL NADU",THOOTHKUDI,TUTICORIN,TAMIL NADU,0,0
ANDHRA BANK,ANDB0000567,695011002,THIRUVANANTHAPURAM,"PB NO.3,NEAR AYURVEDM G ROAD,THIRUVANANTHAPURAM,KERELA",TRIVANDRUM,THIRUVANANTHAPURAM,KERALA,0,0
ANDHRA BANK,ANDB0000566,534011607,THURPU VIPPARRU,"2-68,THURPU VIPPARU,534328",WEST GODAVARI,THURPU VIPPARRU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000565,501011102,TANDUR,"H.NO.3-1-70,LAKSHMI VILLAKODANGAL ROAD,TANDUR,RANGAREDDY DIST",RANGA REDDY,TANDUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000564,600011013,TRIPLICANE(CHENNAI),"OLD NO 55, NEW NO 111, BIG STREET,TRIPLICATE, CHENNAI",CHENNAI,TRIPLICANE(CHENNAI),TAMIL NADU,0,0
ANDHRA BANK,ANDB0000563,520011562,TIRUVUR,"MAIN ROAD, TIRUVUR, KRISHNA DIST.AP- 521 235, EMAIL ID BMVWD563@ANDHRABANK.CO.IN",KRISHNA,TIRUVUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000562,532011522,TEKKALI,"MAIN ROAD, TEKKALI, SRIKAKULAM DIST. AP",SRIKAKULAM,TEKKALI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000561,533011202,TUNI,"NEAR RAJA'S HIGH SCHOOL.TUNI,E G DIST,AP",EAST GODAVARI,TUNI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000560,641011102,TIRUPUR,"ANDHRA BANK, G.G TOWERS, 64,KUMARAN ROADTIRUPUR,TIRUPUR (DISTRICT),TAMILNADU",COIMBOTORE,TIRUPUR,TAMIL NADU,0,0
ANDHRA BANK,ANDB0000559,517011002,TIRUPATHI,"BERI STREET,TIRUPATICHITOOR DIST",CHITTOR,TIRUPATHI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000558,517011502,TIRUMALA,"CHANDRAGIRI T QTIRUMALA,CHITOOR DIST,AP",CHITTOR,TIRUMALA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000557,600011012,T NAGAR(CHENNAI),"65, SIR THYAGARAYA ROADP B NO. 1416, T NAGAR, CHENNAI",CHENNAI,T NAGAR(CHENNAI),TAMIL NADU,0,0
ANDHRA BANK,ANDB0000556,523011723,THIMMASAMUDRAM,MAIN ROAD VIAÂ Â VETAPALEM THIMMASAMUDRAM,PRAKASAM,THIMMASAMUDRAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000555,520011202,TENALI MAIN,"22-1-50 &51,MUNUSWAMY ROAD,TENALI,GUNTUR D",GUNTUR,TENALI MAIN,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000554,534011202,TANUKU,"TANUKU MAIN BRANCH , ANANDA NILAYAM, R.P.ROADTANUKU,W G DIST,AP",WEST GODAVARI,TANUKU,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000553,534011522,TALLAPUDI,"NEAR BUS STAND,TALLAPUDI, WG., AP - 534341",WEST GODAVARI,TALLAPUDI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000552,515011402,TADIPATRI,"11/141MAIN BAZAR,TANANTAPUR DIST-515411 A.P",ANANTPUR,TADIPATRI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000551,522011582,TADIKONDA,"KANTHERU ROAD, TADIKONDA, GUNTUR, ANDHRA PRADESH-522236",GUNTUR,TADIKONDA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000550,534011102,TADEPALLIGUDEM,"SATION ROAD, TADEPALLIGUDEM WG DT. AP - 534101",WEST GODAVARI,TADEPALLIGUDEM,Andhra Pradesh,0,0
ANDHRA BANK,ANDB0000549,506011563,SANGAM,"MAIN ROAD, SANGAM -506 330",WARANGAL,SANGAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000548,500011043,SANTOSH NAGAR COLONY,"17-1-209, I S SADAN, SANTOSHNAGAR, HYDERABAD - 500 059",HYDERABAD URBAN,SANTOSH NAGAR COLON,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000547,413011002,SHOLAPUR,"1291,BHADRAVATHIPETH, AKKALKOT ROAD, SHOLAPUR",SHOLAPUR,SHOLAPUR,MAHARASHTRA,0,0
ANDHRA BANK,ANDB0000546,532011502,BHYRI SINGUPURAM,"MAIN ROAD,B.SINGUPURAM - 532185",KRISHNA,BHYRI SINGUPURAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000545,500011046,SITHAPHALMANDI,"11-1-14, SITAPHALMANDI, SECUNDERABAD - 500 061",HYDERABAD URBAN,SITHAPHALMANDI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000544,600011009,SAIDAPET,"395, ANNASALAI, SAIDAPET, CHENNAI - 600 015",CHENNAI,SAIDAPET,TAMIL NADU,0,0
ANDHRA BANK,ANDB0000543,500011048,SRI NAGAR COLONY,"PLOT NO.33 SINDHUJA HABITAT,SRINAGAR COLONY, HYDERABAD",HYDERABAD URBAN,SRI NAGAR COLONY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000542,532011624,SRIKURMAM,"SRIKURMAM, SKL. DIST. 532 404",SRIKAKULAM,SRIKURMAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000541,503011602,SADASIVNAGAR,"ANDHRA BANK,KAMAREDDY TQ,DT.NIZAMABAD,PIN- 503 115",NIZAMABAD,SADASIVNAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000540,530011015,SEETHAMMADHARA,"BESIDE EENADU OFFICE, SEETHAMMADHARA, VISAKHAPATNAM",VISHAKAPATNAM,SEETHAMMADHARA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000539,761011507,SHERGADA,"MAIN ROAD,SHERAGADA,GANJAM DIST,ORISSA",GANJAM,SHERGADA,ODISHA,0,0
ANDHRA BANK,ANDB0000538,395011002,SURAT,"SWATHI APARTMENTS,TIMALIAWADI,NANPURA,SAURAT-395001",SURAT,SURAT,GUJARAT,0,0
ANDHRA BANK,ANDB0000537,768011002,SAMBALPUR,"G M COLLEGE RAOD, SAMBALPUR",SAMBALPUR,SAMBALPUR,ODISHA,0,0
ANDHRA BANK,ANDB0000536,504011642,SIRPUR KAGAZNAGAR,"1-1-191, PATIL ROAD, SIRUPUR KAGAZNAGAR 504296",ADILABAD,SIRPUR KAGAZNAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000535,520011024,VIDYADHARAPURAM (VI,"D NO 1-36-26-12ATANUKUVARI STREET,VIDYADHARAPURAM,VIJAYAWADA",KRISHNA,VIJAYAWADA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000534,500011047,SOMAJIGUDA,"6-3-352/2 ASTRAL HEIGHTS ,UPPER GROUND FLOORSOMAJIGUDA,NEAR PUNJAGUTTA CROSS ROAD,",HYDERABAD URBAN,SOMAJIGUDA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000533,500011040,SAIFABAD,"5-9-22 SECRETARIAT RAOD, HOTEL SAROVAR COMPLEX, SAIFABAD, HYDERABAD - 500 063",HYDERABAD URBAN,SAIFABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000532,522011643,SANGAM JAGARLAMUDI,"7-70 B, 597, TENALI MANDAL SANGAMJAGARLAMUDI - 522213",GUNTUR,SANGAM JAGARLAMUDI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000531,533011004,SRINAGAR COLONY,"MAIN ROAD, NEAR VANUGUDI,SRINAGARCOLONY,533001",EAST GODAVARI,SRINAGAR COLONY,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000530,500011045,SHAMSHEERGUNJ,"18-4-42/ASHAMSHEERGUNJ,HYDERABAD,AP",HYDERABAD URBAN,SHAMSHEERGUNJ,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000529,500011044,SEBASTIAN ROAD,"50, SEBASTIAN ROAD,SECUNDERABAD.",HYDERABAD URBAN,SEBASTIAN ROAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000528,505011502,SIRICILLA,"OPP. CESS OFFICE, TOWN CLUB PREMISES,SIRCILLA - 505301",KARIM NAGAR,SIRICILLA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000527,535011564,SITHANAGARAM,"OPP. TO PANCHAYAT OF,GRAND VEEDHISITANAGARAM,VIZAINAGARAM,AP",VIZIANAGARAM,SITHANAGARAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000526,500011041,SANATH NAGAR,"PLOT NO:B50, INDUSTRIAL ESTATE, SANATHNAGAR, HYDERABAD",HYDERABAD URBAN,SANATH NAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000525,520011665,SRIKAKULAM,"MAIN ROAD,SRIKAKULAMGHANTASALA MANDAL,KRISHNA DIST",KRISHNA,SRIKAKULAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000524,502011202,SIDDIPET,"6-4-54, MEDAK ROAD,SIDDIPET, MEDAK DIST. 502103",MEDAK,SIDDIPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000523,520011023,SURYARAOPET,"29-19-35 DORNAKAL ROAD,SURYARAO PET,VIJAYWADA,AP",WARANGAL,SURYARAOPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000522,500011042,S R NAGAR,"SANJEEVA REDDY NAGAR, HYDERABAD",HYDERABAD URBAN,S R NAGAR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000521,500011039,SAIDABAD,17-9-73/KURMAGUDA/SAIDABADHYDERABAD,HYDERABAD URBAN,SAIDABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000520,517011010,S V MEDICAL COLLEGE,"5-6-21 S V MED COLLEGE,TIRUPATHI,CHITTOOR DIST",CHITTOR,S V MEDICAL COLLEGE,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000519,533011006,SURYARAOPET(KAKINAD,"TOWN HALL STREET,SURYARAOPETA,KAKINADA - 533 001",EAST GODAVARI,SURYARAOPET(KAKINAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000518,508011202,SURYAPET,"MAIN ROAD, SURYAPET, NALGONDA DST. AP 508213",NALGONDA,SURYAPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000517,524011007,STONEHOUSEPET,"DOOR NO.3/8&9, MAIN ROAD, STONEHOUSEPET, NELLORE, ANDHRA PRADESH-524002",NELLORE,STONEHOUSEPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000516,534011667,SRUNGAVRUKSHAM,"MAIN RAOD, SRUNGAVRUKSHAM, WG DT. AP - 534243",WEST GODAVARI,SRUNGAVRUKSHAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000515,518011523,SRISAILAM,"MAIN ROAD, SRISAILAM, KURNOOL DIST.",KURNOOL,SRISAILAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000514,517011302,SRIKALAHASTHI,"GANDHI ROAD, SRIKALAHASTHI AP - 517644",CHITTOR,SRIKALAHASTHI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000513,532011002,SRIKAKULAM,"MAIN BRANCH, GT ROAD, SRIKAKULAM, SRIKAKULAM DT.AP",KRISHNA,SRIKAKULAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000512,600011011,SOWCARPET,"ANNA PILLAI STREET, SOWCARPET,CHENNAI",CHENNAI,SOWCARPET,TAMIL NADU,0,0
ANDHRA BANK,ANDB0000511,532011562,SOMPET,"TOWNHALL STREET, SOMPETA, SRIKAKULAM DIST. AP",SRIKAKULAM,SOMPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000510,520011021,SEETHARAMPURAM (VIJ,"KOLLIPARAVARI  STREET, SEETHARAMPURAM, VIJAYWADA-520002",KRISHNA,SEETHARAMPURAM (VIJ,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000509,523011684,SINGARAYAKONDA,"TRUNK RD, SINGARAYAKONDA MANDAL, SINGARAYAKONDA - 523101",PRAKASAM,SINGARAYAKONDA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000508,530011013,SIMHACHALAM,"DOOR NO.11-30, SIMHACHALAM, VISAKHAPATNAM DIST.AP530028",VISHAKAPATNAM,SIMHACHALAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000507,534011606,SIDHANTAM,"8-60, MARKET ROAD, SIDDANTAM-534326",WEST GODAVARI,SIDHANTAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000506,600011010,"SHENOYNAGAR,","W 5, KANNIAMMAN STREET, SHENOY NAGAR, CHENNAI 600 030",CHENNAI,"SHENOYNAGAR,",TAMIL NADU,0,0
ANDHRA BANK,ANDB0000505,500011036,RP ROAD,"3-1-17 TO 21,RASHTRAPTATHI ROADSECUNDERABAD,AP",HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000504,520011020,SATYANARAYANAPURAM,"NRP ROAD, SATYANARAYANAPURAM, VIJAYAWADA -  520 011",KRISHNA,SATYANARAYANAPURAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000503,522011502,SATTENAPALLI,"BHAVISETTY VARI STREET, NEAR SURYA TALIKIES, SATTENAPLLI - 522403",GUNTUR,SATTENAPALLI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000502,533011542,SAMALKOT,"14-6-118,MATTAM CENTRE,SAMALKOT,E G DIST,AP",EAST GODAVARI,SAMALKOT,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000501,535011202,SALUR,"MAIN RAOD, SALUR, VISAKHAPATNAM DIST. AP",VISHAKAPATNAM,SALUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000500,636011002,SALEM,"NARASU'S ARCADE, 2ND AGRAHARAM, SALEM - 636001",SALEM,SALEM,TAMIL NADU,0,0
ANDHRA BANK,ANDB0000499,533011682,RAJAVOMMANGI,"MAIN ROAD,RAJAVOMANGI",EAST GODAVARI,RAJAVOMMANGI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000498,522011527,RAJUPALEM,"RAJUPALEM, GUNTUR, ANDHRA PRADESH - 522412",GUNTUR,RAJUPALEM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000497,505011503,RUDRANGI,"RUDRANGI, CHANDURTI MANDAL",KARIMNAGAR,RUDRANGI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000496,533011524,RANGAMPET(RCB),"RANGAMPETA, PEDDAPURAM TQ. 533291",EAST GODAVARI,RANGAMPET(RCB),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000495,532011623,RANASTHALAM,"MAIN ROAD,RANASTHALAM - 532407",SRIKAKULAM,RANASTHALAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000494,560011009,RAJAJINAGAR,"588,2ND BLOCK,DR.RAJKUMAR ROAD, RAJAJINAGAR,BANGALORE - 10",BANGALORE URBAN,RAJAJINAGAR,KARNATAKA,0,0
ANDHRA BANK,ANDB0000493,492011002,RAIPUR,"FAFADI CHOWK, OPP.GANJ POLICE STATION, RAIPUR,CHATTISGARH 492 009",RAIPUR,RAIPUR,Chattisgarh,0,0
ANDHRA BANK,ANDB0000492,769011002,ROURKELA,"PB NO.6,KACHERI ROAD,ROURKELA,SUNDARGARH DIST.ORISS",SUNDERGARH,ROURKELA,ODISHA,0,0
ANDHRA BANK,ANDB0000491,584011002,RAICHUR,"ANDHRA BANK,11-1-23 & 11-1-11,SAATHKACHERIROAD,BASAVESHWARA CIRCLE,RAICHUR",RAICHUR,RAICHUR,KARNATAKA,0,0
ANDHRA BANK,ANDB0000490,500011037,RAJBHAVAN ROAD,"HOSANA TOWERS, RAJBHAVAN RAOD, HYDERABAD - 500 082",HYDERABAD URBAN,RAJBHAVAN ROAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000489,534011703,ROYAPETAH(NARSAPUR),"10-8/3, WARD 10, DASARI TATAYYA STREET, ROYAPET, NARSAPUR, WEST GODAVARI, ANDHRA PRADESH-534275",WEST GODAVARI,ROYAPETAH(NARSAPUR),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000488,504011582,RAMAKRISHANAPUR,"RAMAKRISHNAPURAM COLONY,ADILABAD DIST,AP",ADILABAD,RAMAKRISHANAPUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000487,515011582,RAYADURG,"MAIN ROAD,RAYADURG, MEHABUBNAGAR DIST",ANANTPUR,RAYADURG,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000486,641011003,RAMNAGAR-COIMBATORE,"229, SATYAMURTHY ROAD, RAMNAGAR, COIMBATORE - 641 009",COIMBOTORE,RAMNAGAR-COIMBATORE,TAMIL NADU,0,0
ANDHRA BANK,ANDB0000485,500011038,RAMANTHAPUR,"HYDERABAD PUBLIC SCHOOL CAMPUS, RAMNATHAPUR, HYDERABAD - 500 013",HYDERABAD URBAN,RAMANTHAPUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000484,533011629,RYALI,"5-70,JAGANMOHINI ST,RYALI",EAST GODAVARI,RYALI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000483,507011523,RUDRAMPUR,"MAIN RAOD, RUDRAMPUR, AP, WARANGAL DIST",WARANGAL,RUDRAMPUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000482,523011644,RAVINUTHALA,"GANDHI RD, RAVINUTHALA - 523213, KORISEPADU MANDAL",PRAKASAM,RAVINUTHALA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000481,110011009,R K PURAM (NEW DELHI),"DDA SHOPPING COMPLEX, SECTOR - 6, NEW DELHI 110022",NEW DELHI,R K PURAM (NEW DELH,DELHI,0,0
ANDHRA BANK,ANDB0000480,516011642,RAJAMPET,"MAIN RAOD, RAJMPET, KADAPPA DIST, AP - 516115",CUDDAPAH,RAJAMPET,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000479,761011522,RAMBHA,"MAIN ROAD, RAMBHA",GANJAM,RAMBHA,ODISHA,0,0
ANDHRA BANK,ANDB0000478,834011002,RANCHI,"LALJI HIRJI RAOD, SURAJ MARKET, RANCHI- 834001,JHARKAND",RANCHI,RANCHI,JHARKHAND,0,0
ANDHRA BANK,ANDB0000477,522011562,REPALLE,"MAIN ROAD, REPALLE, GUNTUR DIST, 522265 AP",GUNTUR,REPALLE,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000476,522011703,RENTACHINTALA,"MAIN ROAD,  RENTACHINTALA - 522421; GUNTUR DISTRICT,  AP",GUNTUR,RENTACHINTALA,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000475,534011666,RELANGI,"3-68,GADEVARI STREET,RELANGI,534225",WEST GODAVARI,RELANGI,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000473,533011743,RAZOLE,"4-157A, BAPUJI ROADRAZOLE,E.G.DIST,AP",EAST GODAVARI,RAZOLE,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000472,533011503,RAYAVARAM,"D.NO.7-91MAIN ROADRAYAVARAM,E.G.DIST,AP",EAST GODAVARI,RAYAVARAM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000471,765011002,RAYAGADA,"MAIN ROAD,RAYAGADA,KORAPUT DIST,ORISSA.",RAYAGADA,RAYAGADA,ODISHA,0,0
ANDHRA BANK,ANDB0000470,533011504,RAVULAPALEM,"8-218/1,2,MAIN ROAD,RAVULAPALEM,E.G.DIST,AP",EAST GODAVARI,RAVULAPALEM,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000469,533011009,RAMARAOPET(KAKINADA),"10-5-1,NAGESWAR RAORAMARAOPET,KAKINADA,E.G.DIST,A",EAST GODAVARI,RAMARAOPET(KAKINADA),ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0000468,534011003,RAMACHANDRARAOPET,"LD NO.23 B-2-71/1,KKS,PEDDADAVARI STREET,SRINIVASA THEATRE, RAMACHANDRA",WEST GODAVARI,RAMACHANDRARAOPET,ANDHRA PRADESH,0,0
